% discount,discounted_price,full_price,age,mileage,cv,fuel,libro,owner,travel_time,transmission,vista,warranty,title,description,url
0.058312561447408734,0.46176997491938376,0.5450033090668431,0.1333333333333334,0.05413512370480024,0.0,0.27499999999999997,0.0,0.475,0.7,0.3,0.475,0.0,Smart Forfour,0.9 S&S Passion AUTO (90 CV),https://www.ocasionplus.com/coches-segunda-mano/smart-forfour-09-66kw-90cv-s-s-passion-con-94196km-2017
0.058312561447408734,0.46176997491938376,0.5450033090668431,0.1333333333333334,0.03497039543243818,0.22749999999999998,0.27499999999999997,0.0,0.475,0.314804469273743,0.0,0.475,0.0,Ford Focus,1.0 Ecoboost S&S Trend+ (125 CV),https://www.ocasionplus.com/coches-segunda-mano/ford-focus-10-ecoboost-auto-st-st-92kw-trend-con-96210km-2017
0.05820839407876108,0.45806162665711214,0.5427696889477168,-0.0,0.0558669909071686,0.0,0.0,0.0,0.0,0.7,0.0,0.475,0.0,Seat Ibiza,1.4 TDI Reference (90 CV),https://www.ocasionplus.com/coches-segunda-mano/seat-ibiza-14-tdi-66kw-90cv-reference-con-94014km-2016
0.05820839407876108,0.45806162665711214,0.5427696889477168,0.2666666666666666,0.044638401353351724,0.0,0.27499999999999997,0.0,0.475,0.5044692737430168,0.0,0.475,0.0,Renault Clio,Zen Energy TCe (90 CV),https://www.ocasionplus.com/coches-segunda-mano/renault-clio-zen-energy-tce-66kw-90cv-con-95194km-2018
0.05827706801952473,0.45515944106055184,0.5409827928524156,0.2666666666666666,0.41034785366885185,0.06499999999999999,0.27499999999999997,0.0,0.475,0.2581005586592179,0.0,0.475,0.0,Opel Corsa,1.4 Turbo Color Edition (100CV),https://www.ocasionplus.com/coches-segunda-mano/opel-corsa-14-turbo-start-stop-color-edition-con-56762km-2018
0.05819098395023653,0.4507255463991402,0.538302448709464,0.1333333333333334,0.26129308521886235,0.0,0.0,0.0,0.475,0.2581005586592179,0.0,0.475,0.0,Dacia Sandero,dCi SL Trotamundos (90CV),https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-sl-trotamundos-dci-66kw-90cv-con-72426km-2017
0.05819098395023653,0.4507255463991402,0.538302448709464,0.4,0.15969338126453797,0.06499999999999999,0.0,0.0,0.0,0.5533519553072626,0.0,0.475,0.0,Peugeot 308,100 Access (100 CV),https://www.ocasionplus.com/coches-segunda-mano/peugeot-308-5p-access-bluehdi-75kw-100cv-con-83103km-2019
0.05825912079807252,0.44782336080257973,0.5365155526141628,0.1333333333333334,0.5574709240854304,0.06499999999999999,0.27499999999999997,0.0,0.475,0.5533519553072626,0.0,0.475,0.0,Opel Corsa,1.4 Turbo S&S Color Edition  (100 CV),https://www.ocasionplus.com/coches-segunda-mano/opel-corsa-14-turbo-start-stop-color-edition-con-41301km-2017
0.05814053158467258,0.428717305625224,0.5249007279947056,0.1333333333333334,0.24566821738211042,0.03250000000000003,0.0,0.0,0.0,0.2854748603351955,0.0,0.475,0.0,Fiat Qubo,1.3 MultiJet Trekking (95CV),https://www.ocasionplus.com/coches-segunda-mano/fiat-qubo-trekking-13-multijet-70kw-95cv-con-74068km-2017
0.05830612454220263,0.421461841633823,0.5204334877564527,-0.0,0.19554874180587864,0.06499999999999999,0.0,0.0,0.0,0.40670391061452515,0.0,0.475,0.0,Peugeot 208,1.6 BlueHDI Allure (100 CV),https://www.ocasionplus.com/coches-segunda-mano/peugeot-208-5p-allure-16-bluehdi-100-con-79335km-2016
0.058206798681121,0.4177534933715514,0.5181998676373263,0.1333333333333334,0.3819338126453796,0.0,0.27499999999999997,0.0,0.0,0.7,0.3,0.475,0.0,Smart Forfour,0.9 S&S Passion (90 CV),https://www.ocasionplus.com/coches-segunda-mano/smart-forfour-09-66kw-90cv-s-s-passion-con-59748km-2017
0.058206798681121,0.4177534933715514,0.5181998676373263,0.1333333333333334,0.1536603933178262,0.19499999999999995,0.0,0.0,0.0,0.5533519553072626,0.0,0.475,0.0,Fiat Tipo,SW 1.6 Multijet II Lounge (120 CV),https://www.ocasionplus.com/coches-segunda-mano/fiat-tipo-16-lounge-88kw-120cvdiesel-mjet-ii-sw-con-83737km-2017
0.05810830400501428,0.4140451451092799,0.5159662475181999,-0.0,5.709452315497687e-05,0.19499999999999995,0.0,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Citroën C4,BlueHDi 120 S&S Feel Edition (120 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-bluehdi-120-6v-feel-edition-con-99879km-2016
0.05817387528329909,0.41114295951271945,0.5141793514228987,0.4,0.5596310002114613,0.0,0.27499999999999997,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Opel Corsa,1.4 Expression Pro (90 CV),https://www.ocasionplus.com/coches-segunda-mano/opel-corsa-14-66kw-90cv-expression-pro-con-41074km-2019
0.05833590521914041,0.4038874955213185,0.509712111184646,-0.0,0.06922710932543878,0.0,0.0,0.0,0.475,0.7,0.0,0.475,0.0,Renault Clio,Technofeel Energy dCi (90 CV),https://www.ocasionplus.com/coches-segunda-mano/renault-clio-technofeel-energy-dci-90-ecoleader-e6-con-92610km-2016
0.05817387528329909,0.4030813328556073,0.5092653871608206,0.5333333333333334,0.4373440473673081,0.06499999999999999,0.27499999999999997,0.0,0.0,0.5044692737430168,0.0,0.0,0.0,Nissan Micra,IG-T 100 Acenta (100 CV),https://www.ocasionplus.com/coches-segunda-mano/nissan-micra-ig-t-74-kw-100-cv-e6d-acenta-con-53925km-2020
0.058254490184327254,0.39945360085990683,0.5070317670416943,0.2666666666666666,0.0922171706491859,0.0,0.27499999999999997,0.0,0.475,0.4262569832402235,0.0,0.475,0.0,Suzuki Ignis,1.2 GLE (90 CV),https://www.ocasionplus.com/coches-segunda-mano/suzuki-ignis-12-gle-con-90194km-2018
0.058318505950990404,0.39655141526334653,0.5052448709463931,0.2666666666666666,0.3093381264537958,0.03250000000000003,0.27499999999999997,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Seat Ibiza,1.0 EcoTSI Reference Plus (95 CV),https://www.ocasionplus.com/coches-segunda-mano/seat-ibiza-10-ecotsi-70kw-95cv-reference-plus-con-67377km-2018
0.05815781837037194,0.3957452525976353,0.5047981469225679,0.5333333333333334,0.0003425671389299612,0.078,0.0,0.0,0.0,0.5044692737430168,0.0,0.475,0.0,Citroën C-Elysée,BlueHDi 100 Shine (102 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c-elysee-bluehdi-75kw-100cv-shine-con-99849km-2020
0.0582378407345365,0.39211752060193483,0.5025645268034414,-0.0,0.08425248466906328,0.19499999999999995,0.0,0.0,0.475,-0.0,0.0,0.475,0.0,Citroën C4,BlueHDi 120 S&S Feel Edition (120 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-bluehdi-120-6v-feel-edition-con-91031km-2016
0.0581420225589495,0.3884091723396632,0.500330906684315,0.2666666666666666,0.0373683654049482,0.06499999999999999,0.0,0.0,0.0,0.5044692737430168,0.0,0.475,0.0,Citroën Berlingo,Furgon BlueHDi 100 (100 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-berlingo-bluehdi-74kw-100cv-con-95958km-2018
0.05831721251054972,0.3884897886062344,0.500330906684315,-0.0,0.11909917530133222,0.26,0.27499999999999997,0.0,0.0,0.7,0.0,0.475,0.0,Citroën C4,PureTech S&S 130 Feel Edition (130CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-puretech-sands-130-feel-edition-con-87369km-2016
0.05831721251054972,0.3884897886062344,0.500330906684315,0.2666666666666666,0.39162085007401143,0.0,0.0,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Nissan Micra,1.5 dCi S&S Business (90 CV),https://www.ocasionplus.com/coches-segunda-mano/nissan-micra-15dci-66-kw-90-cv-sands-business-con-58730km-2018
0.05822146091940186,0.3847814403439627,0.49809728656518865,0.1333333333333334,0.4280852188623388,0.0,0.27499999999999997,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,KIA Venga,1.4 CVVT Basic (90 CV),https://www.ocasionplus.com/coches-segunda-mano/kia-venga-14-cvvt-66kw-90cv-basic-con-54898km-2017
0.05822146091940186,0.3847814403439627,0.49809728656518865,0.4,0.46602452949883694,0.0,0.27499999999999997,0.0,0.475,0.7,0.0,0.475,0.0,Opel Corsa,Design Line (90 CV),https://www.ocasionplus.com/coches-segunda-mano/opel-corsa-1.4-66kw-(90cv)-design-line-con-50911km-2019
0.05822146091940186,0.3847814403439627,0.49809728656518865,0.1333333333333334,0.18553816874603513,0.03250000000000003,0.27499999999999997,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Seat Ibiza,1.0 EcoTSI S&S Style (95 CV),https://www.ocasionplus.com/coches-segunda-mano/seat-ibiza-10-ecotsi-70kw-95cv-style-con-80387km-2017
0.058284549977200506,0.3818792547474024,0.4963103904698875,0.4,0.6727637978430958,0.03250000000000003,0.27499999999999997,0.0,0.0,0.4262569832402235,0.0,0.475,0.0,Fiat Tipo,Sedan 1.4 Lounge (95 CV),https://www.ocasionplus.com/coches-segunda-mano/fiat-tipo-sedan-14-70kw-95cv-lounge-con-29185km-2019
0.058284549977200506,0.3818792547474024,0.4963103904698875,0.2666666666666666,0.06728589553816877,0.0,0.0,0.0,0.475,0.2365921787709497,0.0,0.475,0.0,Renault Mégane,Tech Road Energy dCi (90 CV),https://www.ocasionplus.com/coches-segunda-mano/renault-megane-tech-road-energy-dci-66kw-90cv-con-92814km-2018
0.058284549977200506,0.3818792547474024,0.4963103904698875,0.4,0.10511101712835699,0.06499999999999999,0.27499999999999997,0.0,0.475,0.4262569832402235,0.0,0.475,0.7,Hyundai i20,1.0 TGDI Go! Plus (100 CV),https://www.ocasionplus.com/coches-segunda-mano/hyundai-i20-10tgdi-74kw-100cv-go-plus-con-88839km-2019
0.05820534423131801,0.3774453600859908,0.4936300463269358,-0.0,0.5601829139352928,0.0,0.0,0.0,0.475,0.7,0.0,0.475,0.0,Dacia Sandero,dCi  Stepway (90 CV),https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-dci-90-eu6-con-41016km-2016
0.05820534423131801,0.3774453600859908,0.4936300463269358,0.4,0.3300158595897653,0.03250000000000003,0.0,0.0,0.475,0.5044692737430168,0.0,0.475,0.0,Dacia Sandero,Stepway Essential Blue dCi  (95 CV),https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-essential-blue-dci-70kw-95cv-con-65204km-2019
0.058267979782285914,0.3745431744894303,0.49184315023163466,0.1333333333333334,0.6298477479382533,0.0,0.27499999999999997,0.0,0.0,0.5044692737430168,0.3,0.475,0.0,Smart Forfour,0.9  (90CV) S/S PASSION,https://www.ocasionplus.com/coches-segunda-mano/smart-forfour-09-66kw-90cv-s-s-passion-con-33695km-2017
0.058267979782285914,0.3745431744894303,0.49184315023163466,-0.0,0.25688729118206816,0.09750000000000002,0.0,0.0,0.0,0.37737430167597763,0.0,0.0,0.0,Seat Ibiza,1.4 TDI Style (105 CV),https://www.ocasionplus.com/coches-segunda-mano/seat-ibiza-14-tdi-105cv-style-con-72889km-2016
0.058267979782285914,0.3745431744894303,0.49184315023163466,0.2666666666666666,0.30468492281666315,0.19499999999999995,0.825,0.0,0.0,0.40670391061452515,0.0,0.0,0.0,Fiat Tipo,SW 1.4 gasolina/GLP Lounge (120 CV),https://www.ocasionplus.com/coches-segunda-mano/fiat-tipo-14-lounge-88kw-120cv-gasolina-glp-sw-con-67866km-2018
0.058267979782285914,0.3745431744894303,0.49184315023163466,0.4,0.26236836540494823,0.0,0.825,0.0,0.475,0.7,0.0,0.0,0.0,Dacia Sandero,Xplore TCE  (90 CV) GLP,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-serie-limitada-xplore-tce-66kw-glp-ss-con-72313km-2019
0.0582835760343261,0.3738176280902903,0.4913964262078094,-0.0,0.276156692746881,0.19499999999999995,0.0,0.0,0.475,0.4262569832402235,0.0,0.475,0.0,Citroën C4,BlueHDi 120 S&S Feel Edition (120 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-bluehdi-120-6v-feel-edition-con-70864km-2016
0.0582835760343261,0.3738176280902903,0.4913964262078094,0.4,0.4186075280186086,0.13000000000000006,0.27499999999999997,0.0,0.475,0.2581005586592179,0.0,0.475,0.0,Peugeot 308,PureTech S&S Style (110CV),https://www.ocasionplus.com/coches-segunda-mano/peugeot-308-5p-style-puretech-110-sands-6-vel-man-con-55894km-2019
0.05818948437816314,0.37010927982801867,0.48916280608868296,0.1333333333333334,0.23030979065341514,0.14300000000000007,0.27499999999999997,0.0,0.0,0.5044692737430168,0.0,0.475,0.0,Ford EcoSport,1.5 Ti-VCT Trend (112 CV),https://www.ocasionplus.com/coches-segunda-mano/ford-ecosport-15-ti-vct-82kw-112cv-trend-con-75682km-2017
0.05825099898332972,0.3591454675743462,0.4824619457313038,0.4,0.37560583632903366,0.06499999999999999,0.27499999999999997,0.0,0.475,0.4262569832402235,0.0,0.475,0.7,Hyundai i20,1.0 TGDI Essence LE  (100 CV),https://www.ocasionplus.com/coches-segunda-mano/hyundai-i20-10-tgdi-74kw-100cv-essence-le-con-60413km-2019
0.058158511020926285,0.35543711931207456,0.4802283256121774,0.4,0.71920067667583,0.0,0.27499999999999997,0.0,0.0,0.19748603351955302,0.0,0.475,0.0,Dacia Sandero,Stepway Essential TCe (90 CV),https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-essential-tce-66kw-90cv-con-24305km-2019
0.05832751779928523,0.35551773557864574,0.4802283256121774,-0.0,0.4636455910340453,0.06499999999999999,0.0,0.0,0.475,-0.0,0.0,0.475,0.7,Citroën C4 Cactus,BlueHDi 100 Feel Edition (100 CV),https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-cactus-bluehdi-73kw-100cv-feel-edition-con-51161km-2016
0.0582045316425797,0.35326048011465433,0.4788881535407015,-0.0,0.46931698033410874,0.03250000000000003,0.0,0.0,0.0,0.7,0.0,0.475,0.0,Ford EcoSport,1.5 TDCi Titanium (95 CV),https://www.ocasionplus.com/coches-segunda-mano/ford-ecosport-15-tdci-95cv-titanium-con-50565km-2016
0.058219823890326025,0.35253493371551414,0.47844142951687624,0.1333333333333334,0.2229541129202791,0.1625000000000001,0.27499999999999997,0.0,0.475,0.40670391061452515,0.0,0.475,0.0,Nissan PULSAR,1.2 DIG-T Tekna (115 CV),https://www.ocasionplus.com/coches-segunda-mano/nissan-pulsar-dig-t-eu6-85-kw-115-cv-tekna-con-76455km-2017
0.058235092219390355,0.35180938731637407,0.47799470549305095,0.5333333333333334,0.44122647494184825,0.0,0.27499999999999997,0.0,0.475,0.37737430167597763,0.0,0.475,0.0,Dacia Sandero,Stepway Essential TCe 66 kW (90 CV),https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-stepway-essential-tce-66kw-90cv-ss-con-53517km-2020
0.058143385902277106,0.34810103905410245,0.4757610853739246,0.1333333333333334,0.25451786847113556,0.03250000000000003,0.0,0.0,0.475,0.5044692737430168,0.0,0.475,0.0,Fiat 500,1.3 MultiJet S&S Lounge (95 CV),https://www.ocasionplus.com/coches-segunda-mano/fiat-500-13-16v-multijet-70kw-95cv-sands-lounge-con-73138km-2017
0.058311077454801186,0.3481816553206736,0.4757610853739246,0.1333333333333334,0.06717170649185872,0.0,0.27499999999999997,0.0,0.475,0.5044692737430168,0.0,0.475,0.0,Hyundai ix20,1.4 MPI BlueDrive Tecno (90 CV),https://www.ocasionplus.com/coches-segunda-mano/hyundai-ix20-14-mpi-bluedrive-tecno-con-92826km-2017
