% discount,title,full_price,description,discounted_price,age,mileage,fuel,cv,transmission,vista,owner,warranty,libro,url,travel_time
0.09327274365265445,Nissan PULSAR,0.5956320317670417,1.2 DIG-T N-CONNECTA (115 CV),0.33667741550220953,0.16666666666666674,0.7606682173821103,0.3333333333333333,0.2500000000000001,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/nissan-pulsar-dig-t-eu6-85-kw-115-cv-n-connecta-con-27941km-2017,0.5810055865921788
0.09327274365265445,Citroën C4 Aircross,0.5956320317670417,HDi 115 S&S Exclusive 2WD  (114 CV),0.33667741550220953,-0.0,0.2283463734404737,0.0,0.2400000000000001,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-aircross-hdi-115cv-stop-and-start-6v-2wd-exclusive-con-78288km-2016,0.7458100558659218
0.09327274365265445,Renault Captur,0.5956320317670417,Zen Energy TCe (120 CV) EDC,0.33667741550220953,0.16666666666666674,0.4122753224783252,0.3333333333333333,0.29999999999999993,1.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-captur-zen-energy-tce-87kw-120cv-edc-con-60892km-2017,0.36312849162011174
0.09327274365265445,Ford EcoSport,0.5956320317670417,1.5 TDCi Titanium (95 CV),0.33667741550220953,-0.0,0.6244660604779023,0.0,0.050000000000000044,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-ecosport-15-tdci-95cv-titanium-con-40823km-2016,0.5391061452513967
0.09327274365265445,Opel Crossland X,0.5956320317670417,1.5 D S&S Design Line 120 Aniversario (102 CV),0.33667741550220953,0.6666666666666667,0.36884119264115034,0.0,0.12,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-crossland-x-15d-75kw-design-line-120-aniversar-s-s-con-65000km-2020,0.35474860335195535
0.09299227017034165,Toyota Auris,0.5896757114493713,120T Active (116 CV),0.3267646005016124,0.16666666666666674,0.3445443011207444,0.3333333333333333,0.2599999999999999,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/toyota-auris-12-120t-active-con-67298km-2017,0.5810055865921788
0.09299227017034165,Smart Fortwo,0.5896757114493713,Coupe AUTO (90 CV),0.3267646005016124,0.16666666666666674,0.8164199619369845,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/smart-fortwo-09-66kw-90cv-coupe-con-22668km-2017,0.7206703910614525
0.09322857843979868,Opel Mokka,0.5896757114493713,1.6 CDTi S&S Selective 4x2 (136 CV),0.3268840320076437,-0.0,0.4472510044406851,0.0,0.4600000000000001,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-mokka-16-cdti-4x2-sands-selective-con-57584km-2016,0.5810055865921788
0.09322857843979868,Toyota Auris,0.5896757114493713,Active (116CV),0.3268840320076437,0.16666666666666674,0.5049587650666103,0.3333333333333333,0.2599999999999999,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/toyota-auris-12-120t-active-con-52126km-2017,0.36871508379888274
0.09312098963944068,KIA Stonic,0.585704831237591,1.0 T-GDi Drive (120 CV),0.3203152991759227,0.5,0.17610488475364772,0.3333333333333333,0.29999999999999993,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/kia-stonic-10-t-gdi-88kw-120cv-drive-con-83229km-2019,0.8491620111731844
0.09322745316708628,Fiat Tipo,0.5823957643944407,1.6 Multijet Lounge DDCT (120CV),0.3149408814045146,0.5,0.7117466694861493,0.0,0.29999999999999993,1.0,0.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/fiat-tipo-5p-16-88kw-multijet-ii-ddct-lounge-con-32568km-2019,0.36312849162011174
0.09322745316708628,Renault Clio,0.5823957643944407,Sport Tourer Zen TCe (90 CV),0.3149408814045146,0.5,0.6144639458659336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-clio-sp-t-zen-tce-66kw-90cv-18-con-41769km-2019,0.2821229050279329
0.09322745316708628,Dacia Sandero,0.5823957643944407,SL Aniversario TCE  (100 CV),0.3149408814045146,0.8333333333333333,0.627130471558469,0.3333333333333333,0.09999999999999998,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-sl-aniversario-tce-10-74kw-ss-con-40571km-2021,0.7206703910614525
0.09322745316708628,KIA Ceed,0.5823957643944407,1.0 T-GDi Drive (120 CV),0.3149408814045146,0.5,0.555646013956439,0.3333333333333333,0.29999999999999993,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/kia-ceed-10-t-gdi-88kw-120cv-drive-con-47332km-2019,0.6089385474860336
0.09309945000002404,Opel Crossland X,0.5790866975512905,1.2 Turbo S&S ecoTEC Excellence Auto (110 CV),0.30944703212707514,0.33333333333333326,0.277088179319095,0.3333333333333333,0.20000000000000007,1.0,0.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-crossland-x-12t-81kw-110cv-excellence-s-s-auto-con-73678km-2018,0.6089385474860336
0.09309945000002404,Renault Mégane,0.5790866975512905,Sport Tourer Tech Road Energy TCe (130 CV),0.30944703212707514,0.16666666666666674,0.4240325650243181,0.3333333333333333,0.4,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-megane-sp-tourer-tech-ro-en-tce-97kw-130cv-con-59780km-2017,0.5810055865921788
0.09309945000002404,Opel Mokka X,0.5790866975512905,1.6 CDTI S&S Selective 4X2 (136 CV),0.30944703212707514,0.33333333333333326,0.08878198350602662,0.0,0.4600000000000001,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-mokka-x-16-cdti-100kw-136cv-4x2-sands-selective-con-91488km-2018,0.6089385474860336
0.09309945000002404,Ford Focus,0.5790866975512905,1.5 Ecoblue Trend+ (120 CV),0.30944703212707514,0.33333333333333326,0.15770776062592518,0.0,0.29999999999999993,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-focus-15-ecoblue-88kw-trend-con-84969km-2018,0.6089385474860336
0.09309945000002404,Opel Corsa,0.5790866975512905,1.5D DT GS-Line 75 kW (102 CV),0.30944703212707514,0.8333333333333333,0.5436455910340453,0.0,0.12,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-corsa-15d-dt-74kw-100cv-gs-line-con-48467km-2021,0.6089385474860336
0.1726311676455863,Smart Forfour,0.7743216412971542,0.9 S&S Passion AUTO (90 CV),0.6622477009435089,0.16666666666666674,0.1925565658701629,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/smart-forfour-09-66kw-90cv-s-s-passion-con-81673km-2017,0.9078212290502793
0.1726311676455863,Dacia Sandero,0.7743216412971542,Essential TCE (90CV) GLP,0.6622477009435089,0.5,0.6161767815605836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-essential-tce-66kw-90cv-glp-18-con-41607km-2019,0.36871508379888274
0.0929723116980267,Dacia Logan,0.5757776307081403,Stepway Comfort TCE (90 CV),0.3039531828496357,0.6666666666666667,0.9015330936773103,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-logan-mcv-stepway-comfort-tce-66kw-90cv-ss-con-14618km-2020,0.6089385474860336
0.0929723116980267,Renault Mégane,0.5757776307081403,Zen Energy TCe (130 CV),0.3039531828496357,-0.0,0.007358849651089128,0.0,0.4,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-megane-zen-energy-dci-130-con-99189km-2016,1.0
0.22935242773190803,Fiat Tipo,0.8702845797485109,Sedan 1.4 16v Easy (95 CV),0.8360205422190373,0.33333333333333326,0.06132374709240862,0.3333333333333333,0.050000000000000044,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/fiat-tipo-14-16v-easy-70kw-95cv-gasolina-con-94085km-2018,0.34636871508379885
0.15960227211913483,Seat Toledo,0.7445400397088021,1.2 TSI Reference (90 CV),0.6091006807595843,-0.0,0.5482448720659759,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/seat-toledo-12-tsi-66kw-90cv-reference-con-48032km-2016,0.6089385474860336
0.09307820045327855,Hyundai Kona,0.57246856386499,1.0 TGDI Klass 4x2 (120 CV),0.29857876507822756,0.5,0.143783040812011,0.3333333333333333,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/hyundai-kona-kona-tgdi-10-120cv-4x2-klass-con-86286km-2019,1.0
0.09307820045327855,Ford Focus,0.57246856386499,1.0 Ecoboost S&S Titanium (125 CV),0.29857876507822756,0.16666666666666674,0.4947769084373018,0.3333333333333333,0.35,0.0,0.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-focus-10-ecoboost-a-s-s-92kw-titanium-con-53089km-2017,0.5810055865921788
0.27155866691352826,Opel Meriva,0.9272005294506949,1.4 NEL Selective (100 CV),0.9392093634300729,-0.0,0.01214844576020313,0.3333333333333333,0.29999999999999993,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-meriva-14-nel-selective-con-98736km-2016,0.7206703910614525
0.09316239942012597,BMW Serie 2 Active Tourer,0.5698213103904699,216d Active Tourer (116 CV),0.2942792308611012,-0.0,0.08078875026432653,0.0,0.2599999999999999,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/bmw-serie-2-active-tourer-216d-con-92244km-2016,0.7206703910614525
0.09316239942012597,Citroën C4 Cactus,0.5698213103904699,BlueHDi 100 Shine (100 CV),0.2942792308611012,0.16666666666666674,0.722541763586382,0.0,0.09999999999999998,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/citroen-c4-cactus-bluehdi-73kw-100cv-shine-con-31547km-2017,0.6089385474860336
0.10183264476996887,Peugeot Partner,0.5956320317670417,Tepee Tepee Combi 1.2 PureTech Outdoor (110 CV),0.29320434730681966,-0.0,0.08947980545569889,0.3333333333333333,0.20000000000000007,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/peugeot-partner-tepee-outdoor-1.2-puretech-81kw-(110cv)-con-91422km-2016,-0.0
0.09318337856078387,Ford Focus,0.5691594970218398,1.0 Ecoboost ST-Line (125 CV),0.29320434730681966,0.33333333333333326,0.2773525058151829,0.3333333333333333,0.35,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/ford-focus-10-ecoboost-92kw-st-line-con-73653km-2018,0.6089385474860336
0.09318337856078387,Suzuki Swift,0.5691594970218398,1.2 GLE (90 CV),0.29320434730681966,0.5,0.19496722351448514,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/suzuki-swift-12-gle-con-81445km-2019,0.35474860335195535
0.09318337856078387,Opel Astra,0.5691594970218398,1.4 Turbo S/S 1.4 Turbo S/S (150CV) Dynamic(150CV) Dynamic,0.29320434730681966,0.16666666666666674,0.4413089448086276,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/opel-astra-14-turbo-s-s-110kw-150cv-dynamic-con-58146km-2017,0.44972067039106145
0.09318337856078387,Hyundai i30,0.5691594970218398,HYUNDAI i30 1.0 TGDI Klass 88 KW (120 CV),0.29320434730681966,0.16666666666666674,0.44624656375555083,0.3333333333333333,0.29999999999999993,0.0,1.0,1.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/hyundai-i30-10-tgdi-klass-con-57679km-2017,0.6089385474860336
0.09318337856078387,Toyota Auris,0.5691594970218398,120T Active (116 CV),0.29320434730681966,0.33333333333333326,0.02872700359484026,0.3333333333333333,0.2599999999999999,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/toyota-auris-12-120t-active-con-97168km-2018,0.9078212290502793
0.09318337856078387,Renault Captur,0.5691594970218398,Zen Energy dCi EDC (90 CV),0.29320434730681966,0.16666666666666674,0.4585853245929372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/renault-captur-zen-energy-dci-66kw-90cv-edc-con-56512km-2017,0.6089385474860336
0.09318337856078387,Peugeot 308,0.5691594970218398,SW BlueHDI 130 S&S Style (130 CV),0.29320434730681966,0.6666666666666667,0.39522097695072955,0.0,0.4,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/peugeot-308-sw-style-bluehdi-130-sands-6-vel-man-con-62505km-2020,0.8491620111731844
0.09318337856078387,Dacia Sandero,0.5691594970218398,Serie Limitada Aniversario TCE (100 CV),0.29320434730681966,0.6666666666666667,0.9188094734616198,0.3333333333333333,0.09999999999999998,0.0,1.0,1.0,1.0,1.0,https://www.ocasionplus.com/coches-segunda-mano/dacia-sandero-sl-aniversario-tce-10-74kw-100cv-con-12984km-2020,0.7206703910614525
0.09318337856078387,Honda Jazz,0.5691594970218398,1.3 i-VTEC Comfort (102 CV),0.29320434730681966,0.33333333333333326,0.6062803975470501,0.3333333333333333,0.12,0.0,1.0,0.0,0.0,0.0,https://www.ocasionplus.com/coches-segunda-mano/honda-jazz-13-i-vtec-comfort-con-42543km-2018,0.5391061452513967
